"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
120,100,0.1,"TT",20.2062054795749
100,80,0.3,"TT",15.9917760916164
120,80,0.3,"TT",19.6326447018332
100,100,0.3,"TT",18.7877743279462
120,100,0.3,"TT",19.0942030792844
100,80,0.1,"TT",18.0207743777882
120,80,0.1,"TT",18.4187346138673
100,100,0.1,"TT",18.9873380090725
120,100,0.1,"TT",21.0841676325956
100,80,0.3,"TT",17.1004066400649
120,80,0.3,"TT",20.6199066756807
100,100,0.3,"TT",18.3403171795202
120,100,0.3,"TT",19.0830941138524
100,80,0.1,"TT",17.1704193281048
120,80,0.1,"TT",17.8949096270258
100,100,0.1,"TT",19.8968001991069
120,100,0.1,"TT",21.2717089139323
100,80,0.3,"TT",17.0274528108033
120,80,0.3,"TT",18.2950230196912
100,100,0.3,"TT",18.8846048071938
120,100,0.3,"TT",20.5341900786546
100,80,0.1,"TT",15.4871307198329
120,80,0.1,"TT",17.7828215620224
100,100,0.1,"TT",20.6091324646737
120,100,0.1,"TT",19.1178994834492
100,80,0.3,"TT",16.3286508196977
120,80,0.3,"TT",18.5730293061198
100,100,0.3,"TT",20.2100928963143
120,100,0.3,"TT",20.9088945549259
100,80,0.1,"TT",14.8216191772803
120,80,0.1,"TT",18.5872026992438
100,100,0.1,"TT",19.3875497627634
120,100,0.1,"TT",19.8905102715628
100,80,0.3,"TT",17.0457483056758
120,80,0.3,"TT",18.2950432941855
100,100,0.3,"TT",21.8069142395173
120,100,0.3,"TT",18.719167350961
100,80,0.1,"TT",16.0330823073469
120,80,0.1,"TT",19.5411817083437
100,100,0.1,"TT",18.5855356418909
120,100,0.1,"TT",19.7789983830015
100,80,0.3,"TT",15.5723300939358
120,80,0.3,"TT",21.1102893334322
100,100,0.3,"TT",19.471253122554
120,100,0.3,"TT",20.2233927197198
100,80,0.1,"TT",17.5960810124301
120,80,0.1,"TT",17.6889892734043
100,100,0.1,"TT",20.2489885479878
120,100,0.1,"TT",20.3753574186613
100,80,0.3,"TT",15.3976309196536
120,80,0.3,"TT",20.2624922204803
100,100,0.3,"TT",18.3783017963463
120,100,0.3,"TT",18.7026853357833
100,80,0.1,"TT",17.2512562958109
120,80,0.1,"TT",19.4333936614632
100,100,0.1,"TT",19.3581120412871
120,100,0.1,"TT",19.6577544597215
100,80,0.3,"TT",15.6954028219317
120,80,0.3,"TT",22.0262149129658
100,100,0.3,"TT",19.7630946753916
120,100,0.3,"TT",18.464350139763
100,80,0.1,"TT",15.6337476229582
120,80,0.1,"TT",20.1485200639748
100,100,0.1,"TT",19.1055157198585
120,100,0.1,"TT",19.9005520121849
100,80,0.3,"TT",14.5338909326938
120,80,0.3,"TT",20.2296690911289
100,100,0.3,"TT",19.5509055408296
120,100,0.3,"TT",20.2580155999222
100,80,0.1,"TT",15.524929112186
120,80,0.1,"TT",17.0049459858512
100,100,0.1,"TT",18.2914403696446
120,100,0.1,"TT",20.6820693200487
100,80,0.3,"TT",16.7636705079361
120,80,0.3,"TT",20.2135221265634
100,100,0.3,"TT",18.9060008088379
120,100,0.3,"TT",20.9199422788193
100,80,0.1,"TT",16.7127563798542
120,80,0.1,"TT",19.7930786128212
100,100,0.1,"TT",18.4238190240027
120,100,0.1,"TT",21.0779127709802
100,80,0.3,"TT",14.173133972348
120,80,0.3,"TT",16.7843368004072
100,100,0.3,"TT",17.7496620707468
120,100,0.3,"TT",22.0745165573757
100,80,0.1,"TT",16.3866132771962
120,80,0.1,"TT",21.1631395899053
100,100,0.1,"TT",19.1760809658288
120,100,0.1,"TT",20.3814588118683
100,80,0.3,"TT",17.1370548403913
120,80,0.3,"TT",20.3933276985748
100,100,0.3,"TT",19.920484458664
120,100,0.3,"TT",20.9968490986224
100,80,0.1,"TT",15.4784656084207
120,80,0.1,"TT",19.8313607113475
100,100,0.1,"TT",17.4941448319662
120,100,0.1,"TT",19.6676829247725
100,80,0.3,"TT",15.8196390798354
120,80,0.3,"TT",19.3133098316674
100,100,0.3,"TT",17.4831566659265
120,100,0.3,"TT",20.0606398184093
